,lemma_1,lemma_2,year,genre,source,text,clean_text
242,feeling,pain,2005,NEWS,USAToday,"cord. His arms and legs were shredded. # He doesn't remember feeling pain at the time, but as he tried to maneuver the vehicle, he realized","cord. His arms and legs were shredded. # He doesn't remember feeling pain at the time, but as he tried to maneuver the vehicle, he realized"
243,feeling,pain,2002,MAG,GoodHousekeeping,"suddenly, I couldn't feel anger at first because I was too busy feeling pain, "" McHugh says. "" The election helped keep my mind off things,","suddenly, I couldn't feel anger at first because I was too busy feeling pain, "" McHugh says. "" The election helped keep my mind off things,"
244,feeling,pain,1997,TV,Daria,"? I don't care what happens to me Daria! I'm past feeling pain. Ow! Dammit! Dariaaaaa! Come on, Dad. Quinn needs us","? I don't care what happens to me Daria! I'm past feeling pain. Ow! Dammit! Dariaaaaa! Come on, Dad. Quinn needs us"
245,feeling,pain,1996,SPOK,CNN_King,"bereaved. But nobody, nobody can avoid -- no human being can avoid feeling pain for the survivors of victims, whether it's an airline crash, a murder","bereaved. But nobody, nobody can avoid -- no human being can avoid feeling pain for the survivors of victims, whether it's an airline crash, a murder"
246,feeling,pain,1994,MOV,Color of Night,". You know, Dale, it's hard to tell when someone's feeling pain... - but I want you to know -- - If Richie feels pain...",". You know, Dale, it's hard to tell when someone's feeling pain... - but I want you to know -- - If Richie feels pain..."
247,feeling,pain,1990,NEWS,SanFranChron,"Dominating the moment when the blow fell, so that I can not recall feeling pain or outrage or incredulity, or anything at all, is an absurd, childish","Dominating the moment when the blow fell, so that I can not recall feeling pain or outrage or incredulity, or anything at all, is an absurd, childish"
248,emotion,pain,2012,BLOG,nomeatathlete.com,"accomplish!!! I don't really know if the thought of the emotion pain of quitting really carries me through when I am in THAT moment. Later,","accomplish!!! I don't really know if the thought of the emotion pain of quitting really carries me through when I am in THAT moment. Later,"
249,thought,candy,2012,BLOG,digitaltrends.com,3236249  I Thought Candy was Supposed to be Sweet # Candy can bite me. # But... but,3236249 I Thought Candy was Supposed to be Sweet # Candy can bite me. # But... but
250,thought,candy,1996,FIC,Bk:DeepEndOcean,"kinds of jokes about Candy, which Vincent had privately decided meant his dad thought Candy was a lesbian, a girl who married girls. But she wasn't.","kinds of jokes about Candy, which Vincent had privately decided meant his dad thought Candy was a lesbian, a girl who married girls. But she wasn't."
251,thought,sugar,2013,MAG,Smithsonian,that a long-ago Chinese empress considered spices too strong for delicate feminine palates and thought sugar more appropriate. Certainly it delighted this feminine palate as the crackling sweet sugar mollified,that a long-ago Chinese empress considered spices too strong for delicate feminine palates and thought sugar more appropriate. Certainly it delighted this feminine palate as the crackling sweet sugar mollified
252,idea,food,2012,BLOG,lifeinc.today.com,"same general types of food for lunch and breakfast anyway. Make the dinner ideas foods that everyone will eat and enjoy. # Meal ideas in hand, create a","same general types of food for lunch and breakfast anyway. Make the dinner ideas foods that everyone will eat and enjoy. # Meal ideas in hand, create a"
253,idea,honey,2012,WEB,...1979semifinalist.com,"trouble keeping pace with my long legs. # "" You got the wrong idea honey, "" she says, catching her breath. # "" Oh really? ""","trouble keeping pace with my long legs. # "" You got the wrong idea honey, "" she says, catching her breath. # "" Oh really? """
254,cause,honey,2015,SPOK,ABC: The View,"being too expensive. I'll tell you about divorce being too expensive.' Cause honey, I know that's right. PAULA-FARIS# One thing is the grass is","being too expensive. I'll tell you about divorce being too expensive.' Cause honey, I know that's right. PAULA-FARIS# One thing is the grass is"
255,cause,honey,2014,MOV,Thinking Out Loud,The Strings The Same Way I Know You Will Still Love Me The Same' Cause Honey Your Soul Could Never Grow Old It's Evergreen And Baby Your Smile's,The Strings The Same Way I Know You Will Still Love Me The Same' Cause Honey Your Soul Could Never Grow Old It's Evergreen And Baby Your Smile's
256,cause,honey,2012,WEB,lyricsnotes.com,"I'm movin' on Go-gonna lose myself in the beat of the drum' Cause honey this is a battle that you haven't won # Torn up, busted","I'm movin' on Go-gonna lose myself in the beat of the drum' Cause honey this is a battle that you haven't won # Torn up, busted"
257,cause,honey,2012,BLOG,gofatherhood.com,wishy washy as well.... I don't care WHAT the studies proved...' cause honey I am 100% WOMAN!!!!.... and I want and think,wishy washy as well.... I don't care WHAT the studies proved...' cause honey I am 100% WOMAN!!!!.... and I want and think
258,cause,honey,2005,MOV,Brokeback Mountain,"Dallas. So my pick was Neiman Marcus, which was a disaster,' cause honey where clothes is concerned, I got no resistence. I was spendin'","Dallas. So my pick was Neiman Marcus, which was a disaster,' cause honey where clothes is concerned, I got no resistence. I was spendin'"
259,cause,honey,2000,MOV,Tripping the Rift,""" pumps and paint your face up like the whore of Babylon 69,' cause honey, you're entering this pageant and that's an order! Fine.",""" pumps and paint your face up like the whore of Babylon 69,' cause honey, you're entering this pageant and that's an order! Fine."
260,cause,food,2019,ACAD,Jamba: J Disaster Risk St,"leading to dehydration and body weaknesses. # * Too little and too much rainfall cause food scarcity, too much temperatures such as heat waves exhaust the body and mosquitoes","leading to dehydration and body weaknesses. # * Too little and too much rainfall cause food scarcity, too much temperatures such as heat waves exhaust the body and mosquitoes"
261,cause,food,2013,MAG,MotherEarth,"contamination is small, fresh manures can contain pathogens that could contaminate your crops and cause food poisoning. To minimize this risk, you should either apply the manure in","contamination is small, fresh manures can contain pathogens that could contaminate your crops and cause food poisoning. To minimize this risk, you should either apply the manure in"
262,cause,food,2003,TV,The King of Queens,hope not to. And will you be serving your dinner in little compartments' cause food just tastes better that way? I was just gon na stick with the,hope not to. And will you be serving your dinner in little compartments' cause food just tastes better that way? I was just gon na stick with the
263,cause,food,2001,NEWS,WashPost,"hot foods hot. Don't invite the bacteria that thrive at room temperature and cause food poisoning to your picnic. # * Don't partially cook meat, poultry","hot foods hot. Don't invite the bacteria that thrive at room temperature and cause food poisoning to your picnic. # * Don't partially cook meat, poultry"
264,effect,food,2015,MOV,Unity,"the digestion of food. As Harvey diamond outlines, we need to understand the effect Food has on the length and quality of one's life. And inform people","the digestion of food. As Harvey diamond outlines, we need to understand the effect Food has on the length and quality of one's life. And inform people"
265,effect,food,1992,MAG,AmerArtist,can be like visual food. Its effect on your eyes is similar to the effect food has on your taste buds. It affects your' palate' the same,can be like visual food. Its effect on your eyes is similar to the effect food has on your taste buds. It affects your' palate' the same
266,effect,sugar,2012,BLOG,scienceblogs.com,"strong light -- leads to the destruction of melatonin in the brain, the same effect sugar has. Melatonin = sleepiness; lack of melatonin = wakeness to the point","strong light -- leads to the destruction of melatonin in the brain, the same effect sugar has. Melatonin = sleepiness; lack of melatonin = wakeness to the point"
267,cause,candy,1995,MOV,Unzipped,"I showed her, which is, you know, a good indication,' cause candy would tell me; She would say she hated it. She wouldn't","I showed her, which is, you know, a good indication,' cause candy would tell me; She would say she hated it. She wouldn't"
268,cause,sugar,2002,MAG,Cosmopolitan,"acidic -- which forces the pH level to rise and the good bacteria to diminish-and cause sugar levels in the vagina to surge, both of which can encourage yeast to","acidic -- which forces the pH level to rise and the good bacteria to diminish-and cause sugar levels in the vagina to surge, both of which can encourage yeast to"
269,cause,power,2012,BLOG,kxro.wordpress.com,"gusts to 60 mph which have the potential to snap tree branches, trees and cause power outages. A High Wind Warning means there is a potential for damaging winds","gusts to 60 mph which have the potential to snap tree branches, trees and cause power outages. A High Wind Warning means there is a potential for damaging winds"
270,cause,power,2007,MAG,PopScience,"43153 Q WILL THE LARGE HADRON COLLIDER CAUSE POWER OUTAGES IN EUROPE? A Everyone's favorite accelerator, which could uncover evidence","43153 Q WILL THE LARGE HADRON COLLIDER CAUSE POWER OUTAGES IN EUROPE? A Everyone's favorite accelerator, which could uncover evidence"
271,cause,power,1996,MAG,SkyTelescope,"disrupt radio navigation and communication systems, endanger astronauts, destroy satellite electronics, and cause power blackouts on Earth. Already researchers are seeing signs in SOHO's data of","disrupt radio navigation and communication systems, endanger astronauts, destroy satellite electronics, and cause power blackouts on Earth. Already researchers are seeing signs in SOHO's data of"
272,effect,pressure,2012,BLOG,wattsupwiththat.com,"the balance of chemical reactions in the atmosphere to alter the vertical temperature profile, effect pressure redistribution at the surface, alter the air circulation systems and allow more solar","the balance of chemical reactions in the atmosphere to alter the vertical temperature profile, effect pressure redistribution at the surface, alter the air circulation systems and allow more solar"
273,effect,pressure,2002,TV,CSI: Miami,"considering Looks can be deceiving My god... what happened? "" White Butterfly "" effect Pressure can cause massive internal damage Lungs burst Other organs turn to soup How's","considering Looks can be deceiving My god... what happened? "" White Butterfly "" effect Pressure can cause massive internal damage Lungs burst Other organs turn to soup How's"
274,effect,pressure,1992,MAG,PsychToday,"up in the media. Increasingly, newspapers and magazines feature articles on the negative effects pressures for early achievement have upon children. We are also beginning to see articles","up in the media. Increasingly, newspapers and magazines feature articles on the negative effects pressures for early achievement have upon children. We are also beginning to see articles"
275,effect,force,2012,BLOG,thisweekinphoto.com,"All plugins require LR to export a file for them to manipulate; they in effect force LR to "" make the recipe "" you have specified with your development actions","All plugins require LR to export a file for them to manipulate; they in effect force LR to "" make the recipe "" you have specified with your development actions"
276,effect,force,2011,MAG,WashMonth,"paying their bills late - sometimes as much as four months late. This in effect forces small businesses, which really are hurting, to make free loans to big","paying their bills late - sometimes as much as four months late. This in effect forces small businesses, which really are hurting, to make free loans to big"
277,cause,pressure,2001,ACAD,EarNoseThroat,"and painless. (n6, n15) Unremoved, they can become exceedingly large and cause pressure symptoms. Depending on the adjacent anatomy, these symptoms can include vocal fold","and painless. (n6, n15) Unremoved, they can become exceedingly large and cause pressure symptoms. Depending on the adjacent anatomy, these symptoms can include vocal fold"
278,change,gain,2012,BLOG,wattsupwiththat.com,time constant finding. # The view of a short time constant for climate change gains support also from records of widespread change in surface temperature following major volcanic eruptions.,time constant finding. # The view of a short time constant for climate change gains support also from records of widespread change in surface temperature following major volcanic eruptions.
279,change,gain,2006,SPOK,MSNBC_Scarb,"the "" Wall Street Journal. "" He said, "" Lies about climate change gain credence even when they fly in the face of science. "" And theres been","the "" Wall Street Journal. "" He said, "" Lies about climate change gain credence even when they fly in the face of science. "" And theres been"
280,change,take,2012,BLOG,3quarksdaily.com,"us to fix this now; Sarah reminds us that cultural change, attitudinal change take years to take root. We agree with him: we wish it had been","us to fix this now; Sarah reminds us that cultural change, attitudinal change take years to take root. We agree with him: we wish it had been"
281,learning,gain,2017,ACAD,Inside Higher Ed,just listening passively. And previous studies suggest that active learning results in greater learning gains and student retention rates than lecture-only courses. So Tanner and dozens of other researchers,just listening passively. And previous studies suggest that active learning results in greater learning gains and student retention rates than lecture-only courses. So Tanner and dozens of other researchers
282,learning,gain,2017,ACAD,Inside Higher Ed,women -- in the so-called pipeline. And while all evidence suggests that significant learning gains can be made by many professors incorporating even a little active learning into their courses,women -- in the so-called pipeline. And while all evidence suggests that significant learning gains can be made by many professors incorporating even a little active learning into their courses
283,learning,gain,2015,ACAD,SchoolPsych,received immediate feedback concerning whether their instruction yielded a positive impact on students' learning gains. Some of the studies that evaluated the effects of CBM used a three-group design,received immediate feedback concerning whether their instruction yielded a positive impact on students' learning gains. Some of the studies that evaluated the effects of CBM used a three-group design
284,learning,gain,2015,ACAD,SchoolPsych,"2 predictor Wj was dummy coded, the parameter? 00 shows the average learning gain of the SAT group and the slope coefficient? 01 specifies the difference of the","2 predictor Wj was dummy coded, the parameter? 00 shows the average learning gain of the SAT group and the slope coefficient? 01 specifies the difference of the"
285,learning,gain,2015,ACAD,SchoolPsych,"were analyzed in a separate means-as-outcomes model, with? 00 as the average learning gain of the LPA group and? 01 as the slope coefficient of the LPA-T group","were analyzed in a separate means-as-outcomes model, with? 00 as the average learning gain of the LPA group and? 01 as the slope coefficient of the LPA-T group"
286,learning,gain,2015,ACAD,SchoolPsych,"the slope coefficient? 01 at an? level of.05, because higher learning gains were expected for the LPA and LPA-T groups. # Data from the teacher questionnaire","the slope coefficient? 01 at an? level of.05, because higher learning gains were expected for the LPA and LPA-T groups. # Data from the teacher questionnaire"
287,learning,gain,2015,ACAD,SchoolPsych,"slightly higher for the SAT group. From pretest to posttest, the average learning gain was 6.35 points (SD = 0.19) for reading fluency and 0.84 points (","slightly higher for the SAT group. From pretest to posttest, the average learning gain was 6.35 points (SD = 0.19) for reading fluency and 0.84 points ("
288,learning,gain,2015,ACAD,SchoolPsych,training in using the LPA information for instructional modification resulted in no significant additional learning gains. # Our finding that students in both LPA groups had higher gains in reading,training in using the LPA information for instructional modification resulted in no significant additional learning gains. # Our finding that students in both LPA groups had higher gains in reading
289,learning,gain,2015,ACAD,SchoolPsych,Models for Reading Fluency and Reading Comprehension # Note.? 00(SAT) = average learning gain of the standardized achievement test group;? 01 LPA = slope coefficient for the,Models for Reading Fluency and Reading Comprehension # Note.? 00(SAT) = average learning gain of the standardized achievement test group;? 01 LPA = slope coefficient for the
290,learning,gain,2015,ACAD,SchoolPsych,#ERROR!,#ERROR!
291,learning,gain,2015,ACAD,SchoolPsych,slope coefficient for the learning progress assessment group with teacher training. The average learning gain of the LPA-T group can be calculated by the sum of? 00(LPA) and?,slope coefficient for the learning progress assessment group with teacher training. The average learning gain of the LPA-T group can be calculated by the sum of? 00(LPA) and?
292,learning,gain,2015,ACAD,QuartRevDistanceEd,"the context of a structured learning environment, the programs were successful in improving learning gains. # One advantage for learners during the Ebola crisis was that they were using","the context of a structured learning environment, the programs were successful in improving learning gains. # One advantage for learners during the Ebola crisis was that they were using"
293,learning,gain,2015,ACAD,LearningDisability,"from the intervention mean. Individually, results indicate that most students made robust learning gains on the QD and MN measures. One student in Group B, Mark,","from the intervention mean. Individually, results indicate that most students made robust learning gains on the QD and MN measures. One student in Group B, Mark,"
294,learning,gain,2015,ACAD,SchoolPsych,of a diminished learning experience for students who do not tend to show strong learning gains when the intervention is used with them. Given the way intervention effects were operationalized,of a diminished learning experience for students who do not tend to show strong learning gains when the intervention is used with them. Given the way intervention effects were operationalized
295,learning,gain,2014,ACAD,TeachingExceptional,"course completion, whereas educators more often define success as a measure of student learning gains. It is the combination of these two factors, successful completion and learning gains","course completion, whereas educators more often define success as a measure of student learning gains. It is the combination of these two factors, successful completion and learning gains"
296,learning,gain,2014,ACAD,TeachingExceptional,"time in the app (i.e., engaged in relevant skills) to the learning gains made in the assessment (i.e., related to those skills). # Step","time in the app (i.e., engaged in relevant skills) to the learning gains made in the assessment (i.e., related to those skills). # Step"
297,learning,gain,2014,ACAD,MusicEduc,"Course materialsA final portfolio evaluation allows the teacher and student to discuss individual student learning gains, student strengths and weaknesses, and any trends that can be considered for future","Course materialsA final portfolio evaluation allows the teacher and student to discuss individual student learning gains, student strengths and weaknesses, and any trends that can be considered for future"
298,learning,gain,2013,ACAD,MusicEduc,"can be viewed as a movement to hold public school teachers responsible for the learning gains of their students as measured by test scores. This approach, drawn from accountability","can be viewed as a movement to hold public school teachers responsible for the learning gains of their students as measured by test scores. This approach, drawn from accountability"
299,learning,gain,2013,ACAD,Bioscience,", we present the results from survey and focus-group evaluations to illustrate the strong learning gains reported by the students from this course framework, in which explicit, discussion-based nature",", we present the results from survey and focus-group evaluations to illustrate the strong learning gains reported by the students from this course framework, in which explicit, discussion-based nature"
300,learning,gain,2013,ACAD,Bioscience,science using both quantitative and qualitative methods. The students quantitatively rated their own learning gains using the Classroom Undergraduate Research Experience (CURE) survey (Lopatto 2008) and,science using both quantitative and qualitative methods. The students quantitatively rated their own learning gains using the Classroom Undergraduate Research Experience (CURE) survey (Lopatto 2008) and
301,learning,gain,2013,ACAD,Bioscience,interviews. Our goals for the focus groups were to better understand student self-rated learning gains in the CURE survey responses and to elicit more personal responses to the course as,interviews. Our goals for the focus groups were to better understand student self-rated learning gains in the CURE survey responses and to elicit more personal responses to the course as
302,learning,gain,2013,ACAD,Bioscience,the course participants # The student responses to the CURE survey showed that many learning gains reported by our students exceeded those by students involved in similar courses and also those,the course participants # The student responses to the CURE survey showed that many learning gains reported by our students exceeded those by students involved in similar courses and also those
303,learning,gain,2013,ACAD,Bioscience,"a research laboratory (table S1). When taken together with the high learning gains in areas typically associated with traditional undergraduate research experiences, we infer that extending the","a research laboratory (table S1). When taken together with the high learning gains in areas typically associated with traditional undergraduate research experiences, we infer that extending the"
304,learning,gain,2013,ACAD,Bioscience,see also Denofrio et al. 2007). # Some of the high learning gains reported by our students suggest that classroom research experiences can lead to learning gains equivalent,see also Denofrio et al. 2007). # Some of the high learning gains reported by our students suggest that classroom research experiences can lead to learning gains equivalent
305,learning,gain,2013,ACAD,ExceptionalChildren,"teachers' commitment, retention, and instructional practices, as well as student learning gains. This study began in 2006-2007 and continued through the 2008-2009 school year.)","teachers' commitment, retention, and instructional practices, as well as student learning gains. This study began in 2006-2007 and continued through the 2008-2009 school year.)"
306,learning,gain,2013,ACAD,TeachingExceptional,"allows for greater remediation, enrichment, and, of course--the bottom line--increasing student learning gains. # Final Thoughts # Co-teaching offers the opportunity for teachers to collaborate and provide","allows for greater remediation, enrichment, and, of course--the bottom line--increasing student learning gains. # Final Thoughts # Co-teaching offers the opportunity for teachers to collaborate and provide"
307,learning,gain,2013,ACAD,TeachingExceptional,is an effective way to teach secondary science and mathematics content while increasing student learning gains. Station teaching can promote the use of technology and communication while decreasing student-to-teacher ratios,is an effective way to teach secondary science and mathematics content while increasing student learning gains. Station teaching can promote the use of technology and communication while decreasing student-to-teacher ratios
308,learning,gain,2013,ACAD,TeachingExceptional,further discussion of other multimedia-based instruction that can help students with SLD make critical learning gains. # Final Thoughts # STEM courses can present unique challenges to students with SLD,further discussion of other multimedia-based instruction that can help students with SLD make critical learning gains. # Final Thoughts # STEM courses can present unique challenges to students with SLD
309,learning,gain,2013,ACAD,SchoolPsych,"a broad range of classroom interaction qualities can be observed and linked to student learning gains using this more global yet standardized approach to assessment (Landry et al., 2006","a broad range of classroom interaction qualities can be observed and linked to student learning gains using this more global yet standardized approach to assessment (Landry et al., 2006"
310,learning,gain,2012,NEWS,CSMonitor,", "" Mr. Driscoll says. After the new system took hold, significant learning gains among Massachusetts students were reflected in both state and national tests. The MCAS """,", "" Mr. Driscoll says. After the new system took hold, significant learning gains among Massachusetts students were reflected in both state and national tests. The MCAS """
311,learning,gain,2012,ACAD,TechEngineerTeacher,"all cases, attainment of your professional development goal should lead to increased student learning gains. If you learn new and improved classroom management techniques, classroom students will be","all cases, attainment of your professional development goal should lead to increased student learning gains. If you learn new and improved classroom management techniques, classroom students will be"
312,learning,gain,2012,ACAD,TechEngineerTeacher,". In order to give flexibility to elective teachers, additional measures of student learning gains could include anecdotal records, classroom posttests, observation checklists, performance and portfolio assessments",". In order to give flexibility to elective teachers, additional measures of student learning gains could include anecdotal records, classroom posttests, observation checklists, performance and portfolio assessments"
313,learning,gain,2012,ACAD,TechEngineerTeacher,section to evaluate the results at the end of the term. Did student learning gains go up as expected? Was there a measurable impact on teacher job performance?,section to evaluate the results at the end of the term. Did student learning gains go up as expected? Was there a measurable impact on teacher job performance?
314,learning,gain,2012,ACAD,TechEngineerTeacher,"like WebQuest to increase student interest in communication technology projects, thereby increasing student learning gains in technological literacy. This objective was linked to AETL (ITEA/ITEEA, 2003)","like WebQuest to increase student interest in communication technology projects, thereby increasing student learning gains in technological literacy. This objective was linked to AETL (ITEA/ITEEA, 2003)"
315,learning,gain,2012,ACAD,Education,"historically demonstrated low academic performance. Schools are expected to demonstrate equity by producing learning gains for students with disabilities, students living in poverty, English language learners, and","historically demonstrated low academic performance. Schools are expected to demonstrate equity by producing learning gains for students with disabilities, students living in poverty, English language learners, and"
316,learning,gain,2012,ACAD,Education,"by measuring gains from pre-assessment to post-assessment. It requires candidates to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with","by measuring gains from pre-assessment to post-assessment. It requires candidates to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with"
317,learning,gain,2012,ACAD,Education,"to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with reflective analysis of how effectively the instruction produced learning for all","to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with reflective analysis of how effectively the instruction produced learning for all"
318,learning,gain,2012,ACAD,Education,"am not doing something right with my non-white students. "" # Candidates' learning gains in this unit were measured by subtracting each candidate's pre-test score from his/her post-test","am not doing something right with my non-white students. "" # Candidates' learning gains in this unit were measured by subtracting each candidate's pre-test score from his/her post-test"
319,learning,gain,2012,ACAD,Education,measured by subtracting each candidate's pre-test score from his/her post-test score to measure learning gain. Overall means for the fall term were 73% on the pre-test and 92% on,measured by subtracting each candidate's pre-test score from his/her post-test score to measure learning gain. Overall means for the fall term were 73% on the pre-test and 92% on
320,learning,gain,2012,ACAD,Education,"is not yet up to the desired level. Students who are not making learning gains, regardless of performance level, may need differentiated instruction tailored to their learning needs","is not yet up to the desired level. Students who are not making learning gains, regardless of performance level, may need differentiated instruction tailored to their learning needs"
321,learning,gain,2012,ACAD,TeachingExceptional,"math, reading, behavior) in which they intend to monitor individual student learning gains. # As teachers select WB-CBMs, they need to keep in mind the grade","math, reading, behavior) in which they intend to monitor individual student learning gains. # As teachers select WB-CBMs, they need to keep in mind the grade"
322,learning,gain,2012,ACAD,ReadingTeacher,"contradictions in discourse and thereby created cognitive disequilibrium, confusion, and sometimes better learning gains on transfer tasks. A text or learning environment can be designed to keep the","contradictions in discourse and thereby created cognitive disequilibrium, confusion, and sometimes better learning gains on transfer tasks. A text or learning environment can be designed to keep the"
323,learning,gain,2012,ACAD,PhysicalEduc,"Metzler, 1984). The PSI model in physical education had significantly higher learning gains for students compared to Direct Instruction (Cregger, 1994; Metzler, 1986)","Metzler, 1984). The PSI model in physical education had significantly higher learning gains for students compared to Direct Instruction (Cregger, 1994; Metzler, 1986)"
324,learning,gain,2012,WEB,epi.org,"# A number of factors have been found to have strong influences on student learning gains, aside from the teachers to whom their scores would be attached. These include","# A number of factors have been found to have strong influences on student learning gains, aside from the teachers to whom their scores would be attached. These include"
325,learning,gain,2012,WEB,epi.org,which they show progress -- or the validity with which traditional tests measure their learning gains (a particular issue for English language learners and students with disabilities). #,which they show progress -- or the validity with which traditional tests measure their learning gains (a particular issue for English language learners and students with disabilities). #
326,learning,gain,2012,WEB,epi.org,"an illness, a divorce) that are likely to affect individual students' learning gains but are not captured by value-added models. Within a school, teachers will have","an illness, a divorce) that are likely to affect individual students' learning gains but are not captured by value-added models. Within a school, teachers will have"
327,learning,gain,2012,WEB,epi.org,"to the content students are actually learning, then they will not reflect actual learning gains. # 38. Although fall-to-spring testing ameliorates the vertical scaling problems, it does","to the content students are actually learning, then they will not reflect actual learning gains. # 38. Although fall-to-spring testing ameliorates the vertical scaling problems, it does"
328,learning,gain,2012,BLOG,...nglish.wordpress.com,also shared some valuable and very easy-to-implement practical strategies in accordance with the Marginal Learning Gains approach. There's so much here! Thank you again... will get RT-ing,also shared some valuable and very easy-to-implement practical strategies in accordance with the Marginal Learning Gains approach. There's so much here! Thank you again... will get RT-ing
329,learning,gain,2011,ACAD,Education,that evaluates the schools on a 5 point scale A through F. While the learning gains were at a 7percent standard deviation higher in schools that scored A versus those that,that evaluates the schools on a 5 point scale A through F. While the learning gains were at a 7percent standard deviation higher in schools that scored A versus those that
330,learning,gain,2009,MAG,USNWR,"early childhood education programs, particularly as policymakers identify ways to duplicate the enduring learning gains achieved in a number of model preschool initiatives. Still, once children reach school","early childhood education programs, particularly as policymakers identify ways to duplicate the enduring learning gains achieved in a number of model preschool initiatives. Still, once children reach school"
331,learning,gain,2008,ACAD,CollegeStud,on the processes and outcomes is limited and deals largely with perceptions of student learning gains. This paper adds to the literature by describing undergraduate research activities from the student,on the processes and outcomes is limited and deals largely with perceptions of student learning gains. This paper adds to the literature by describing undergraduate research activities from the student
332,learning,gain,2008,ACAD,CollegeStud,students and faculty were the most important elements of the research experience. Specific learning gains were not emphasized by student participants. Details of these results are presented to inform,students and faculty were the most important elements of the research experience. Specific learning gains were not emphasized by student participants. Details of these results are presented to inform
333,learning,gain,2007,ACAD,RoeperReview,"introduction of content-based curriculum tied to state and national standards and evaluated on student learning gains (VanTassel-Baska, Bass, Ries, Poland, &; Avery, 1998; VanTassel-Baska","introduction of content-based curriculum tied to state and national standards and evaluated on student learning gains (VanTassel-Baska, Bass, Ries, Poland, &; Avery, 1998; VanTassel-Baska"
334,learning,gain,2007,ACAD,TechTeacher,measure the average performance of each group and to determine if there was any learning gain. The total score on the test was 60 points for all the items.,measure the average performance of each group and to determine if there was any learning gain. The total score on the test was 60 points for all the items.
335,learning,gain,2005,ACAD,PhysicalEduc,"attempts as compared to following a 100% natural setting schedule. Accordingly, greater learning gains would be expected as a consequence of the increased opportunities to be engaged in practice","attempts as compared to following a 100% natural setting schedule. Accordingly, greater learning gains would be expected as a consequence of the increased opportunities to be engaged in practice"
336,learning,gain,2004,ACAD,RoeperReview,and interpretation and of persuasive writing were embedded in the units to assess student learning gains. Analysis of covariance of posttest means of treatment and control students indicated statistically significant,and interpretation and of persuasive writing were embedded in the units to assess student learning gains. Analysis of covariance of posttest means of treatment and control students indicated statistically significant
337,learning,gain,2002,ACAD,PhysicalEduc,"is detrimental to learning. Conclusion # Physical educators and coaches know that large learning gains can be made by effective practice organization and scheduling. However, the question confronting","is detrimental to learning. Conclusion # Physical educators and coaches know that large learning gains can be made by effective practice organization and scheduling. However, the question confronting"
338,learning,gain,1995,ACAD,PhysicalEduc,"teaching effectiveness at this level. Process-product studies, using the criterion of pupil learning gains, are not adequate. In pre-schools, general movement experience is more important than","teaching effectiveness at this level. Process-product studies, using the criterion of pupil learning gains, are not adequate. In pre-schools, general movement experience is more important than"
339,learning,gain,1992,ACAD,SchoolPsych,"were given the posttest. The results showed that white children exhibit the greatest learning gains when they study under the "" Individual Criteria "" context followed by the Interpersonal Competitive","were given the posttest. The results showed that white children exhibit the greatest learning gains when they study under the "" Individual Criteria "" context followed by the Interpersonal Competitive"
340,learning,gain,1992,ACAD,SchoolPsych,"the "" Communal "" study context. By contrast, black children showed more learning gains when they study under the "" Communal "" context followed by the "" Cooperative ""","the "" Communal "" study context. By contrast, black children showed more learning gains when they study under the "" Communal "" context followed by the "" Cooperative """
341,joy,bright,2012,WEB,navy.mil,announced in NAVADMIN 338/12 that they are accepting nominations for the 2013 Capt. Joy Bright Hancock and Master Chief Anna Der-Vartanian Leadership Awards. # Twenty-six ships from the U.S.,announced in NAVADMIN 338/12 that they are accepting nominations for the 2013 Capt. Joy Bright Hancock and Master Chief Anna Der-Vartanian Leadership Awards. # Twenty-six ships from the U.S.
342,joy,bright,2008,ACAD,TeachLibrar,"occupation (http: **50;3143;TOOLONG). JOY BRIGHT HANCOCK, 1898-1986 I chose Joy Bright Hancock as an example because there is no current biography for young people about this","occupation (http: **50;3143;TOOLONG). JOY BRIGHT HANCOCK, 1898-1986 I chose Joy Bright Hancock as an example because there is no current biography for young people about this"
343,joy,bright,2008,ACAD,TeachLibrar,reported in Hancock's autobiography Lady in the Navy: A Personal Reminiscence. Joy Bright (as she was then named) was one of the first women to enlist,reported in Hancock's autobiography Lady in the Navy: A Personal Reminiscence. Joy Bright (as she was then named) was one of the first women to enlist
344,asset,liquid,2012,TV,The Straits,"we have any property investments locally? Nothing. Your dad likes to keep his assets liquid. Anything else? Nah, nah. All good. I'll see","we have any property investments locally? Nothing. Your dad likes to keep his assets liquid. Anything else? Nah, nah. All good. I'll see"
345,asset,liquid,2012,TV,The Straits,"have any property investments, locally? Nothing. Your dad likes to keep his assets liquid. Theme music They walk around in circles round about the grave They hide","have any property investments, locally? Nothing. Your dad likes to keep his assets liquid. Theme music They walk around in circles round about the grave They hide"
346,asset,liquid,2009,SPOK,PBS_NewsHour,"about this. Wall Street for 100 years was in the business of making illiquid assets liquid, first bonds, then stocks, even companies with LBOs. What happened","about this. Wall Street for 100 years was in the business of making illiquid assets liquid, first bonds, then stocks, even companies with LBOs. What happened"
